reference,customer_name,status,last_update
TV-100415,Pacific Logistics,delivered,2026-07-07T00:33:00Z
TV-100416,Ironbark Motors,failed,2026-07-09T10:51:00Z
TV-100417,Highland Beverages,delivered,2026-07-03T00:40:00Z
TV-100418,Ironbark Retail,in_transit,2026-07-08T07:24:00Z
TV-100419,Ironbark Pharma,in_transit,2026-07-08T02:07:00Z
TV-100420,Baywater Distribution,delivered,2026-07-09T09:31:00Z
TV-100421,Ironbark Hardware,created,2026-07-05T12:35:00Z
TV-100422,Skyline Motors,delivered,2026-07-07T23:23:00Z
TV-100423,Kingsway Distribution,created,2026-07-08T02:59:00Z
TV-100424,Pacific Electronics,picked_up,2026-07-09T12:59:00Z
TV-100425,Eastlink Logistics,delivered,2026-07-03T00:21:00Z
TV-100426,Acme Foods,created,2026-07-03T12:05:00Z
TV-100427,Northern Supplies,picked_up,2026-07-06T00:45:00Z
TV-100428,Pacific Textiles,delivered,2026-07-09T16:55:00Z
TV-100429,Ironbark Hardware,picked_up,2026-07-07T17:09:00Z
TV-100430,Riverside Foods,delivered,2026-07-04T21:40:00Z
TV-100431,Coastal Hardware,in_transit,2026-07-07T13:10:00Z
TV-100432,Kingsway Trading,in_transit,2026-07-08T06:35:00Z
TV-100433,Skyline Trading,in_transit,2026-07-07T16:23:00Z
TV-100434,Skyline Textiles,in_transit,2026-07-10T02:34:00Z
TV-100435,Kingsway Wholesale,delivered,2026-07-04T22:34:00Z
TV-100436,Summit Electronics,in_transit,2026-07-04T14:35:00Z
TV-100437,Coastal Motors,delivered,2026-07-05T19:44:00Z
TV-100438,Skyline Textiles,in_transit,2026-07-01T19:29:00Z
TV-100439,Metro Textiles,delivered,2026-07-08T19:07:00Z
TV-100440,Metro Beverages,picked_up,2026-07-07T11:04:00Z
TV-100441,Summit Electronics,in_transit,2026-07-02T21:29:00Z
TV-100442,Pacific Hardware,picked_up,2026-07-04T02:12:00Z
TV-100443,Eastlink Logistics,picked_up,2026-07-08T14:12:00Z
TV-100444,Kingsway Freight,in_transit,2026-07-09T11:53:00Z
TV-100445,Silverline Beverages,picked_up,2026-07-01T09:24:00Z
TV-100446,Northern Motors,delivered,2026-07-06T18:22:00Z
TV-100447,Pacific Beverages,in_transit,2026-07-04T13:56:00Z
TV-100448,Pacific Beverages,picked_up,2026-07-07T10:07:00Z
TV-100449,Pacific Packaging,delivered,2026-07-03T08:00:00Z
TV-100450,Skyline Beverages,delivered,2026-07-03T10:52:00Z
TV-100451,Baywater Electronics,failed,2026-07-04T17:28:00Z
TV-100452,Sunrise Hardware,in_transit,2026-07-04T13:42:00Z
TV-100453,Redwood Foods,delivered,2026-07-02T20:38:00Z
TV-100454,Riverside Textiles,created,2026-07-05T02:17:00Z
TV-100455,Riverside Logistics,in_transit,2026-07-09T12:13:00Z
TV-100456,Northern Retail,in_transit,2026-07-07T19:02:00Z
TV-100457,Redwood Wholesale,delivered,2026-07-06T04:47:00Z
TV-100458,Golden Foods,created,2026-07-03T10:27:00Z
TV-100459,Metro Supplies,picked_up,2026-07-01T09:51:00Z
TV-100460,Skyline Electronics,in_transit,2026-07-05T02:00:00Z
TV-100461,Coastal Textiles,created,2026-07-04T07:25:00Z
TV-100462,Skyline Retail,created,2026-07-06T15:05:00Z
TV-100463,Summit Hardware,in_transit,2026-07-09T04:29:00Z
TV-100464,Highland Trading,in_transit,2026-07-05T12:21:00Z
TV-100465,Golden Foods,picked_up,2026-07-06T18:34:00Z
TV-100466,Silverline Beverages,in_transit,2026-07-06T01:33:00Z
TV-100467,Eastlink Hardware,picked_up,2026-07-10T00:02:00Z
TV-100468,Sunrise Pharma,created,2026-07-07T07:29:00Z
TV-100469,Summit Logistics,created,2026-07-07T18:03:00Z
TV-100470,Silverline Retail,picked_up,2026-07-07T20:23:00Z
TV-100471,Northern Textiles,delivered,2026-07-02T15:44:00Z
TV-100472,Sunrise Motors,created,2026-07-07T03:21:00Z
TV-100473,Bluegum Foods,picked_up,2026-07-07T04:09:00Z
TV-100474,Skyline Textiles,delivered,2026-07-08T23:42:00Z
TV-100475,Acme Textiles,failed,2026-07-04T05:29:00Z
TV-100476,Bluegum Wholesale,created,2026-07-01T20:22:00Z
TV-100477,Kingsway Logistics,created,2026-07-02T02:50:00Z
TV-100478,Golden Motors,picked_up,2026-07-10T01:58:00Z
TV-100479,Crestview Foods,delivered,2026-07-05T14:15:00Z
TV-100480,Harbour Hardware,delivered,2026-07-05T14:34:00Z
TV-100481,Coastal Freight,picked_up,2026-07-08T18:27:00Z
TV-100482,Golden Textiles,delivered,2026-07-07T08:24:00Z
TV-100483,Acme Distribution,created,2026-07-09T22:29:00Z
TV-100484,Crestview Packaging,delivered,2026-07-07T09:15:00Z
TV-100485,Golden Distribution,delivered,2026-07-05T06:31:00Z
TV-100486,Bluegum Electronics,created,2026-07-01T16:47:00Z
TV-100487,Northern Freight,created,2026-07-04T01:43:00Z
TV-100488,Highland Hardware,created,2026-07-06T09:54:00Z
TV-100489,Pacific Supplies,created,2026-07-04T02:49:00Z
TV-100490,Pacific Retail,picked_up,2026-07-09T21:59:00Z
TV-100491,Baywater Wholesale,in_transit,2026-07-03T23:56:00Z
TV-100492,Skyline Beverages,in_transit,2026-07-04T00:41:00Z
TV-100493,Skyline Distribution,picked_up,2026-07-06T00:55:00Z
TV-100494,Bluegum Pharma,picked_up,2026-07-08T10:56:00Z
TV-100495,Crestview Motors,in_transit,2026-07-08T15:40:00Z
TV-100496,Golden Distribution,delivered,2026-07-05T23:28:00Z
TV-100497,Eastlink Distribution,delivered,2026-07-04T01:48:00Z
TV-100498,Pacific Pharma,picked_up,2026-07-06T14:26:00Z
TV-100499,Redwood Retail,delivered,2026-07-07T16:10:00Z
TV-100500,Ironbark Hardware,in_transit,2026-07-03T15:31:00Z
TV-100501,Harbour Pharma,delivered,2026-07-05T13:19:00Z
TV-100502,Metro Supplies,picked_up,2026-07-01T22:04:00Z
TV-100503,Northern Motors,created,2026-07-02T03:52:00Z
TV-100504,Northern Packaging,picked_up,2026-07-06T18:54:00Z
TV-100505,Northern Beverages,in_transit,2026-07-01T12:11:00Z
TV-100506,Kingsway Beverages,created,2026-07-09T19:56:00Z
TV-100507,Eastlink Pharma,picked_up,2026-07-05T20:18:00Z
TV-100508,Sunrise Pharma,in_transit,2026-07-05T15:56:00Z
TV-100509,Coastal Pharma,in_transit,2026-07-04T07:25:00Z
TV-100510,Kingsway Motors,delivered,2026-07-02T10:55:00Z
TV-100511,Ironbark Supplies,picked_up,2026-07-05T13:13:00Z
TV-100512,Golden Logistics,failed,2026-07-03T20:25:00Z
TV-100513,Golden Trading,delivered,2026-07-04T16:36:00Z
TV-100514,Eastlink Foods,delivered,2026-07-07T19:35:00Z
TV-100515,Kingsway Textiles,in_transit,2026-07-04T06:16:00Z
TV-100516,Riverside Textiles,delivered,2026-07-06T13:50:00Z
TV-100517,Silverline Foods,picked_up,2026-07-02T22:13:00Z
TV-100518,Pacific Packaging,created,2026-07-07T07:04:00Z
TV-100519,Acme Supplies,created,2026-07-10T00:42:00Z
TV-100520,Golden Logistics,picked_up,2026-07-02T02:33:00Z
TV-100521,Pacific Electronics,delivered,2026-07-05T13:54:00Z
TV-100522,Kingsway Logistics,delivered,2026-07-08T20:01:00Z
TV-100523,Bluegum Logistics,failed,2026-07-07T14:38:00Z
TV-100524,Metro Pharma,failed,2026-07-09T13:12:00Z
TV-100525,Bluegum Motors,created,2026-07-07T01:08:00Z
TV-100526,Summit Pharma,picked_up,2026-07-02T13:13:00Z
TV-100527,Redwood Distribution,picked_up,2026-07-08T09:14:00Z
TV-100528,Harbour Wholesale,in_transit,2026-07-05T20:22:00Z
TV-100529,Eastlink Textiles,delivered,2026-07-07T18:16:00Z
TV-100530,Pacific Freight,created,2026-07-08T18:30:00Z
TV-100531,Kingsway Logistics,delivered,2026-07-07T14:55:00Z
TV-100532,Kingsway Packaging,picked_up,2026-07-02T06:34:00Z
TV-100533,Summit Beverages,in_transit,2026-07-07T18:30:00Z
TV-100534,Northern Beverages,created,2026-07-03T22:44:00Z
TV-100535,Pacific Beverages,delivered,2026-07-04T10:01:00Z
TV-100536,Baywater Hardware,in_transit,2026-07-07T12:17:00Z
TV-100537,Acme Trading,failed,2026-07-04T21:52:00Z
TV-100538,Skyline Retail,delivered,2026-07-02T05:00:00Z
TV-100539,Silverline Wholesale,delivered,2026-07-09T00:52:00Z
TV-100540,Harbour Pharma,picked_up,2026-07-10T07:51:00Z
TV-100541,Summit Supplies,in_transit,2026-07-01T22:39:00Z
TV-100542,Highland Motors,created,2026-07-05T05:00:00Z
TV-100543,Ironbark Logistics,delivered,2026-07-10T03:13:00Z
TV-100544,Eastlink Wholesale,delivered,2026-07-06T21:58:00Z
TV-100545,Riverside Hardware,delivered,2026-07-06T05:55:00Z
TV-100546,Highland Distribution,delivered,2026-07-02T07:24:00Z
TV-100547,Metro Retail,created,2026-07-02T06:24:00Z
TV-100548,Crestview Wholesale,picked_up,2026-07-09T17:58:00Z
TV-100549,Skyline Foods,created,2026-07-01T09:25:00Z
TV-100550,Golden Freight,in_transit,2026-07-02T11:54:00Z
TV-100551,Silverline Pharma,delivered,2026-07-07T16:05:00Z
TV-100552,Coastal Pharma,created,2026-07-02T08:28:00Z
TV-100553,Acme Distribution,in_transit,2026-07-05T17:11:00Z
TV-100554,Silverline Beverages,created,2026-07-09T13:55:00Z
TV-100555,Redwood Retail,picked_up,2026-07-07T20:10:00Z
TV-100556,Metro Distribution,picked_up,2026-07-02T21:54:00Z
TV-100557,Riverside Supplies,picked_up,2026-07-02T01:16:00Z
TV-100558,Harbour Wholesale,in_transit,2026-07-06T20:13:00Z
TV-100559,Kingsway Electronics,picked_up,2026-07-09T12:51:00Z
TV-100560,Golden Distribution,delivered,2026-07-02T13:12:00Z
TV-100561,Ironbark Packaging,failed,2026-07-05T20:03:00Z
TV-100562,Ironbark Supplies,in_transit,2026-07-06T08:12:00Z
TV-100563,Ironbark Electronics,picked_up,2026-07-04T18:02:00Z
TV-100564,Ironbark Retail,picked_up,2026-07-06T18:48:00Z
TV-100565,Kingsway Electronics,in_transit,2026-07-04T15:35:00Z
TV-100566,Metro Packaging,in_transit,2026-07-05T14:41:00Z
TV-100567,Baywater Trading,in_transit,2026-07-02T15:05:00Z
TV-100568,Silverline Logistics,picked_up,2026-07-09T02:09:00Z
TV-100569,Northern Foods,delivered,2026-07-09T09:25:00Z
TV-100570,Kingsway Retail,created,2026-07-05T23:43:00Z
TV-100571,Golden Textiles,picked_up,2026-07-04T04:59:00Z
TV-100572,Sunrise Electronics,delivered,2026-07-02T04:11:00Z
TV-100573,Redwood Beverages,delivered,2026-07-07T09:55:00Z
TV-100574,Pacific Motors,delivered,2026-07-07T12:27:00Z
TV-100575,Eastlink Hardware,created,2026-07-02T13:51:00Z
TV-100576,Highland Logistics,picked_up,2026-07-08T16:40:00Z
TV-100577,Ironbark Motors,delivered,2026-07-09T21:31:00Z
TV-100578,Metro Trading,created,2026-07-02T10:55:00Z
TV-100579,Coastal Supplies,picked_up,2026-07-06T09:43:00Z
TV-100580,Acme Foods,picked_up,2026-07-05T06:11:00Z
TV-100581,Summit Packaging,delivered,2026-07-02T07:26:00Z
TV-100582,Skyline Wholesale,picked_up,2026-07-05T07:07:00Z
TV-100583,Kingsway Wholesale,picked_up,2026-07-07T06:17:00Z
TV-100584,Sunrise Wholesale,delivered,2026-07-09T13:09:00Z
TV-100585,Summit Logistics,created,2026-07-09T10:05:00Z
TV-100586,Riverside Beverages,created,2026-07-09T00:54:00Z
TV-100587,Riverside Pharma,picked_up,2026-07-07T04:54:00Z
TV-100588,Eastlink Motors,delivered,2026-07-06T14:10:00Z
TV-100589,Bluegum Supplies,picked_up,2026-07-03T10:53:00Z
TV-100590,Northern Foods,failed,2026-07-08T07:41:00Z
TV-100591,Northern Trading,delivered,2026-07-01T09:12:00Z
TV-100592,Summit Motors,created,2026-07-07T21:39:00Z
TV-100593,Ironbark Trading,picked_up,2026-07-05T11:53:00Z
TV-100594,Kingsway Pharma,in_transit,2026-07-08T23:08:00Z
TV-100595,Crestview Electronics,in_transit,2026-07-08T03:00:00Z
TV-100596,Coastal Packaging,created,2026-07-05T07:00:00Z
TV-100597,Skyline Beverages,picked_up,2026-07-08T23:56:00Z
TV-100598,Golden Wholesale,created,2026-07-08T23:31:00Z
TV-100599,Riverside Wholesale,in_transit,2026-07-02T15:56:00Z
TV-100600,Highland Retail,delivered,2026-07-06T02:12:00Z
TV-100601,Kingsway Hardware,delivered,2026-07-03T10:43:00Z
TV-100602,Riverside Foods,picked_up,2026-07-07T15:31:00Z
TV-100603,Sunrise Electronics,picked_up,2026-07-04T21:54:00Z
TV-100604,Kingsway Retail,in_transit,2026-07-01T10:37:00Z
TV-100605,Redwood Hardware,delivered,2026-07-07T17:20:00Z
TV-100606,Sunrise Foods,delivered,2026-07-06T01:29:00Z
TV-100607,Eastlink Distribution,created,2026-07-09T23:49:00Z
TV-100608,Silverline Distribution,failed,2026-07-03T21:23:00Z
TV-100609,Kingsway Pharma,delivered,2026-07-07T18:27:00Z
TV-100610,Silverline Packaging,created,2026-07-04T09:09:00Z
TV-100611,Sunrise Pharma,created,2026-07-09T23:31:00Z
TV-100612,Eastlink Distribution,delivered,2026-07-02T11:57:00Z
TV-100613,Metro Wholesale,created,2026-07-06T10:48:00Z
TV-100614,Summit Motors,created,2026-07-06T07:53:00Z
TV-100615,Baywater Textiles,picked_up,2026-07-09T17:25:00Z
TV-100616,Highland Retail,delivered,2026-07-03T05:19:00Z
TV-100617,Baywater Wholesale,picked_up,2026-07-02T00:12:00Z
TV-100618,Skyline Distribution,picked_up,2026-07-05T00:22:00Z
TV-100619,Bluegum Beverages,created,2026-07-02T21:01:00Z
TV-100620,Golden Textiles,in_transit,2026-07-08T19:06:00Z
TV-100621,Ironbark Packaging,picked_up,2026-07-02T23:56:00Z
TV-100622,Golden Electronics,delivered,2026-07-06T21:39:00Z
TV-100623,Sunrise Freight,delivered,2026-07-05T14:26:00Z
TV-100624,Redwood Textiles,created,2026-07-05T22:00:00Z
TV-100625,Kingsway Wholesale,in_transit,2026-07-06T12:09:00Z
TV-100626,Sunrise Hardware,created,2026-07-09T15:35:00Z
TV-100627,Silverline Supplies,in_transit,2026-07-02T01:17:00Z
TV-100628,Kingsway Distribution,delivered,2026-07-03T17:50:00Z
TV-100629,Silverline Electronics,in_transit,2026-07-05T04:13:00Z
TV-100630,Ironbark Beverages,delivered,2026-07-10T07:15:00Z
TV-100631,Summit Hardware,created,2026-07-01T20:32:00Z
TV-100632,Summit Beverages,delivered,2026-07-01T12:26:00Z
TV-100633,Acme Supplies,delivered,2026-07-06T12:39:00Z
TV-100634,Skyline Retail,picked_up,2026-07-08T17:29:00Z
TV-100635,Coastal Distribution,in_transit,2026-07-02T09:29:00Z
TV-100636,Crestview Hardware,picked_up,2026-07-01T22:08:00Z
TV-100637,Harbour Textiles,picked_up,2026-07-06T05:12:00Z
TV-100638,Harbour Retail,picked_up,2026-07-06T18:12:00Z
TV-100639,Acme Textiles,delivered,2026-07-01T10:32:00Z
TV-100640,Golden Foods,created,2026-07-06T03:19:00Z
TV-100641,Summit Freight,delivered,2026-07-02T08:23:00Z
TV-100642,Crestview Motors,in_transit,2026-07-02T21:26:00Z
TV-100643,Golden Freight,picked_up,2026-07-08T15:11:00Z
TV-100644,Riverside Foods,created,2026-07-08T06:39:00Z
TV-100645,Golden Beverages,picked_up,2026-07-08T11:30:00Z
TV-100646,Harbour Beverages,delivered,2026-07-03T19:19:00Z
TV-100647,Crestview Wholesale,created,2026-07-08T00:59:00Z
TV-100648,Eastlink Distribution,in_transit,2026-07-02T22:10:00Z
TV-100649,Highland Electronics,picked_up,2026-07-07T15:06:00Z
TV-100650,Acme Packaging,in_transit,2026-07-10T04:42:00Z
TV-100651,Redwood Electronics,in_transit,2026-07-03T16:06:00Z
TV-100652,Pacific Motors,delivered,2026-07-04T16:42:00Z
TV-100653,Crestview Freight,picked_up,2026-07-06T23:08:00Z
TV-100654,Acme Wholesale,created,2026-07-07T08:15:00Z
TV-100655,Baywater Supplies,picked_up,2026-07-05T17:37:00Z
TV-100656,Kingsway Motors,picked_up,2026-07-10T00:16:00Z
TV-100657,Metro Trading,created,2026-07-01T11:45:00Z
TV-100658,Crestview Pharma,failed,2026-07-02T00:30:00Z
TV-100659,Crestview Freight,delivered,2026-07-06T03:39:00Z
TV-100660,Harbour Distribution,picked_up,2026-07-04T11:46:00Z
TV-100661,Silverline Wholesale,picked_up,2026-07-03T02:25:00Z
TV-100662,Bluegum Textiles,created,2026-07-04T20:41:00Z
TV-100663,Eastlink Freight,picked_up,2026-07-01T23:48:00Z
TV-100664,Highland Electronics,created,2026-07-06T11:48:00Z
TV-100665,Acme Textiles,picked_up,2026-07-02T16:36:00Z
TV-100666,Kingsway Wholesale,created,2026-07-03T04:44:00Z
TV-100667,Coastal Retail,in_transit,2026-07-03T05:35:00Z
TV-100668,Summit Motors,in_transit,2026-07-09T16:08:00Z
TV-100669,Metro Pharma,in_transit,2026-07-06T05:14:00Z
TV-100670,Sunrise Pharma,created,2026-07-06T23:28:00Z
TV-100671,Riverside Wholesale,delivered,2026-07-07T18:47:00Z
TV-100672,Summit Trading,created,2026-07-07T20:42:00Z
TV-100673,Acme Trading,created,2026-07-01T20:01:00Z
TV-100674,Crestview Beverages,failed,2026-07-05T11:23:00Z
TV-100675,Bluegum Trading,created,2026-07-07T14:58:00Z
TV-100676,Ironbark Distribution,delivered,2026-07-09T12:41:00Z
TV-100677,Redwood Hardware,in_transit,2026-07-02T16:36:00Z
TV-100678,Redwood Logistics,picked_up,2026-07-03T20:56:00Z
TV-100679,Skyline Motors,created,2026-07-06T15:00:00Z
TV-100680,Silverline Foods,in_transit,2026-07-02T07:35:00Z
TV-100681,Skyline Electronics,failed,2026-07-03T14:47:00Z
TV-100682,Coastal Electronics,picked_up,2026-07-06T14:40:00Z
TV-100683,Silverline Motors,picked_up,2026-07-09T16:00:00Z
TV-100684,Bluegum Logistics,picked_up,2026-07-01T09:44:00Z
TV-100685,Acme Wholesale,in_transit,2026-07-08T13:39:00Z
TV-100686,Crestview Packaging,failed,2026-07-08T19:29:00Z
TV-100687,Northern Pharma,in_transit,2026-07-02T12:23:00Z
TV-100688,Pacific Retail,delivered,2026-07-06T22:21:00Z
TV-100689,Eastlink Beverages,created,2026-07-01T19:59:00Z
TV-100690,Coastal Foods,delivered,2026-07-09T07:22:00Z
TV-100691,Summit Pharma,created,2026-07-07T22:35:00Z
TV-100692,Baywater Electronics,delivered,2026-07-02T04:26:00Z
TV-100693,Skyline Distribution,picked_up,2026-07-04T00:39:00Z
TV-100694,Ironbark Wholesale,delivered,2026-07-09T07:20:00Z
TV-100695,Northern Retail,picked_up,2026-07-02T04:23:00Z
TV-100696,Summit Retail,created,2026-07-03T02:26:00Z
TV-100697,Summit Pharma,in_transit,2026-07-05T23:00:00Z
TV-100698,Skyline Foods,picked_up,2026-07-06T11:24:00Z
TV-100699,Riverside Motors,created,2026-07-02T08:41:00Z
TV-100700,Ironbark Retail,created,2026-07-03T18:42:00Z
TV-100701,Crestview Pharma,picked_up,2026-07-05T09:08:00Z
TV-100702,Metro Packaging,failed,2026-07-04T17:36:00Z
TV-100703,Sunrise Pharma,created,2026-07-05T22:25:00Z
TV-100704,Sunrise Freight,picked_up,2026-07-02T09:51:00Z
TV-100705,Acme Logistics,picked_up,2026-07-02T17:09:00Z
TV-100706,Northern Packaging,picked_up,2026-07-02T19:41:00Z
TV-100707,Baywater Distribution,created,2026-07-07T23:00:00Z
TV-100708,Harbour Trading,created,2026-07-01T13:57:00Z
TV-100709,Harbour Beverages,delivered,2026-07-02T19:10:00Z
TV-100710,Pacific Foods,in_transit,2026-07-02T17:27:00Z
TV-100711,Crestview Foods,delivered,2026-07-09T13:49:00Z
TV-100712,Bluegum Retail,failed,2026-07-09T02:33:00Z
TV-100713,Metro Foods,picked_up,2026-07-04T11:05:00Z
TV-100714,Highland Electronics,created,2026-07-08T07:41:00Z
TV-100715,Bluegum Beverages,in_transit,2026-07-07T00:13:00Z
TV-100716,Metro Supplies,created,2026-07-02T07:57:00Z
TV-100717,Redwood Trading,picked_up,2026-07-08T15:29:00Z
TV-100718,Coastal Foods,created,2026-07-05T16:26:00Z
TV-100719,Baywater Pharma,delivered,2026-07-05T05:56:00Z
TV-100720,Acme Wholesale,in_transit,2026-07-03T09:06:00Z
TV-100721,Metro Logistics,created,2026-07-10T04:35:00Z
TV-100722,Coastal Motors,delivered,2026-07-07T08:34:00Z
TV-100723,Summit Trading,picked_up,2026-07-03T03:35:00Z
TV-100724,Pacific Motors,in_transit,2026-07-07T09:43:00Z
TV-100725,Crestview Wholesale,picked_up,2026-07-07T21:12:00Z
TV-100726,Eastlink Electronics,picked_up,2026-07-03T08:05:00Z
TV-100727,Acme Textiles,in_transit,2026-07-08T01:32:00Z
TV-100728,Northern Packaging,picked_up,2026-07-07T17:45:00Z
TV-100729,Skyline Retail,delivered,2026-07-07T12:02:00Z
TV-100730,Eastlink Electronics,created,2026-07-01T23:20:00Z
TV-100731,Ironbark Beverages,delivered,2026-07-01T08:11:00Z
TV-100732,Riverside Beverages,picked_up,2026-07-05T05:02:00Z
TV-100733,Acme Retail,in_transit,2026-07-02T00:15:00Z
TV-100734,Summit Packaging,picked_up,2026-07-10T03:27:00Z
TV-100735,Coastal Textiles,in_transit,2026-07-02T03:48:00Z
TV-100736,Summit Wholesale,delivered,2026-07-08T00:01:00Z
TV-100737,Bluegum Motors,picked_up,2026-07-03T03:00:00Z
TV-100738,Ironbark Retail,delivered,2026-07-08T17:16:00Z
TV-100739,Baywater Packaging,in_transit,2026-07-03T20:57:00Z
TV-100740,Skyline Retail,in_transit,2026-07-09T16:25:00Z
TV-100741,Baywater Supplies,created,2026-07-09T07:41:00Z
TV-100742,Highland Wholesale,created,2026-07-03T09:43:00Z
TV-100743,Baywater Freight,picked_up,2026-07-08T14:39:00Z
TV-100744,Harbour Trading,picked_up,2026-07-05T02:25:00Z
TV-100745,Harbour Packaging,in_transit,2026-07-03T05:50:00Z
TV-100746,Acme Distribution,in_transit,2026-07-06T09:57:00Z
TV-100747,Metro Motors,created,2026-07-05T07:42:00Z
TV-100748,Crestview Foods,created,2026-07-01T21:08:00Z
TV-100749,Kingsway Beverages,picked_up,2026-07-06T01:03:00Z
TV-100750,Kingsway Motors,delivered,2026-07-02T11:41:00Z
TV-100751,Sunrise Freight,picked_up,2026-07-03T04:24:00Z
TV-100752,Acme Wholesale,created,2026-07-04T16:31:00Z
TV-100753,Ironbark Retail,created,2026-07-02T04:15:00Z
TV-100754,Harbour Pharma,picked_up,2026-07-09T15:52:00Z
TV-100755,Highland Electronics,created,2026-07-05T04:16:00Z
TV-100756,Riverside Electronics,created,2026-07-06T05:46:00Z
TV-100757,Summit Wholesale,picked_up,2026-07-01T22:37:00Z
TV-100758,Silverline Textiles,picked_up,2026-07-05T23:45:00Z
TV-100759,Skyline Distribution,in_transit,2026-07-08T20:23:00Z
TV-100760,Baywater Pharma,created,2026-07-05T19:17:00Z
TV-100761,Coastal Logistics,picked_up,2026-07-01T22:53:00Z
TV-100762,Highland Foods,in_transit,2026-07-08T20:46:00Z
